service,endpoint,method,status,category,severity,query,path_params,headers,request_body,response_snippet,error,elapsed_ms,ts
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10e79f910>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",361.202,1777610936.089015
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x1083d1e50>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",333.543,1777610937.581242
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10ca40fd0>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",346.98400000000004,1777610939.136569
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cc60bd0>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",396.971,1777610941.6247098
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10724ad10>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",318.78299999999996,1777610943.179064
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d2651d0>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",365.4,1777610944.771469
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cba3590>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",505.47299999999996,1777610947.362972
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d237910>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",568.697,1777610949.075964
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10e337c10>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",510.91600000000005,1777610951.246859
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x11d7f1610>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",468.638,1777610952.949227
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10869eed0>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",400.897,1777610954.4443672
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10e2b8850>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",326.296,1777610955.958557
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x11e5cf690>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",395.613,1777610958.0034502
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x11d7f3f10>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",372.163,1777610959.541776
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d208c90>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",351.42,1777610961.393712
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10d2ce510>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",335.243,1777610962.845441
gateway,/api/v1/gemini/v1/prediction-markets/events,GET,200.0,unexpected,medium,{},{},"{'User-Agent': 'graylayer-fuzz/1.0 (COM S 4170 project)', 'Accept': 'application/json'}",<schemathesis.types.NotSet object at 0x10cc44f50>,"{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if","

1. Authentication declared but not enforced for this operation

    The API returned `200 OK` for `GET /api/v1/gemini/v1/prediction-markets/events` with any auth.

[200] OK:

    `{""data"":[{""id"":""27515"",""title"":""Cadillac Championship Top 10 Finish"",""slug"":""cadillac-championship-top-10-finish"",""type"":""categorical"",""category"":""Sports"",""ticker"":""GOLF-CAD-T10-20260503"",""status"":""active"",""createdAt"":""2026-04-28T18:47:57.794Z"",""contracts"":[{""id"":""27515-145694"",""label"":""Cameron Young"",""description"":{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""This market resolves to Yes if Cameron Young finishes in the top 10 (including ties) of the Cadillac Championship scheduled for April 30, 2026 // Output truncated...`

Reproduce with: 

    curl -X GET -H 'X-API-Key: [Filtered]' -H 'User-Agent: graylayer-fuzz/1.0 (COM S 4170 project)' -H 'Accept: application/json' https://gateway.graylayer.tech/api/v1/gemini/v1/prediction-markets/events
",327.457,1777610966.628673
